file,class,method,variable,usage
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,getKind/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,toString/0,value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,equals/1[java.lang.Object],kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,equals/1[java.lang.Object],value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,hashCode/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,hashCode/0,value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,isLongLiteral/0,kind,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,"getValue/2[com.facebook.presto.common.type.ParameterKind,java.lang.Class<A>]",kind,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,"getValue/2[com.facebook.presto.common.type.ParameterKind,java.lang.Class<A>]",value,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,"TypeParameter/2[com.facebook.presto.common.type.ParameterKind,java.lang.Object]",kind,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeParameter.java,com.facebook.presto.common.type.TypeParameter,"TypeParameter/2[com.facebook.presto.common.type.ParameterKind,java.lang.Object]",value,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,hashCode/0,partitionsCount,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,hashCode/0,rangeStart,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,hashCode/0,meanPartitionSize,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,hashCode/0,rangeEnd,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,getMeanPartitionSize/0,meanPartitionSize,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,"SizeEstimate/4[java.lang.String,java.lang.String,long,long]",partitionsCount,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,"SizeEstimate/4[java.lang.String,java.lang.String,long,long]",rangeStart,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,"SizeEstimate/4[java.lang.String,java.lang.String,long,long]",meanPartitionSize,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,"SizeEstimate/4[java.lang.String,java.lang.String,long,long]",rangeEnd,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,getRangeEnd/0,rangeEnd,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,getRangeStart/0,rangeStart,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,toString/0,partitionsCount,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,toString/0,rangeStart,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,toString/0,meanPartitionSize,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,toString/0,rangeEnd,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,getPartitionsCount/0,partitionsCount,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,equals/1[java.lang.Object],partitionsCount,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,equals/1[java.lang.Object],rangeStart,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,equals/1[java.lang.Object],meanPartitionSize,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-cassandra\src\main\java\com\facebook\presto\cassandra\SizeEstimate.java,com.facebook.presto.cassandra.SizeEstimate,equals/1[java.lang.Object],rangeEnd,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\array\ReferenceCountMap.java,com.facebook.presto.common.array.ReferenceCountMap,sizeOf/0,INSTANCE_SIZE,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,listSchemaNames/1[com.facebook.presto.plugin.jdbc.ConnectorSession],jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,setRollback/1[java.lang.Runnable],rollbackAction,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"addColumn/3[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableHandle,com.facebook.presto.plugin.jdbc.ColumnMetadata]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"finishInsert/4[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorInsertTableHandle,java.util.Collection<com.facebook.presto.plugin.jdbc.Slice>,java.util.Collection<com.facebook.presto.plugin.jdbc.ComputedStatistics>]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"finishCreateTable/4[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorOutputTableHandle,java.util.Collection<com.facebook.presto.plugin.jdbc.Slice>,java.util.Collection<com.facebook.presto.plugin.jdbc.ComputedStatistics>]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"truncateTable/2[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableHandle]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"getTableHandle/2[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.SchemaTableName]",jdbcMetadataCache,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"schemaExists/2[com.facebook.presto.plugin.jdbc.ConnectorSession,java.lang.String]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"listTables/2[com.facebook.presto.plugin.jdbc.ConnectorSession,java.util.Optional<java.lang.String>]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"getTableMetadata/2[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableHandle]",jdbcMetadataCache,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"dropTable/2[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableHandle]",allowDropTable,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"dropTable/2[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableHandle]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,clearRollback/0,rollbackAction,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"JdbcMetadata/3[com.facebook.presto.plugin.jdbc.JdbcMetadataCache,com.facebook.presto.plugin.jdbc.JdbcClient,boolean]",jdbcMetadataCache,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"JdbcMetadata/3[com.facebook.presto.plugin.jdbc.JdbcMetadataCache,com.facebook.presto.plugin.jdbc.JdbcClient,boolean]",allowDropTable,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"JdbcMetadata/3[com.facebook.presto.plugin.jdbc.JdbcMetadataCache,com.facebook.presto.plugin.jdbc.JdbcClient,boolean]",jdbcClient,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"renameColumn/4[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableHandle,com.facebook.presto.plugin.jdbc.ColumnHandle,java.lang.String]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,"createTable/3[com.facebook.presto.plugin.jdbc.ConnectorSession,com.facebook.presto.plugin.jdbc.ConnectorTableMetadata,boolean]",jdbcClient,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-base-jdbc\src\main\java\com\facebook\presto\plugin\jdbc\JdbcMetadata.java,com.facebook.presto.plugin.jdbc.JdbcMetadata,rollback/0,rollbackAction,1
